"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ALB","Albania","2019","2019",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ALB","Albania","2020","2020",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2016","2016",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2019","2019",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","DZA","Algeria","2020","2020",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2016","2016",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2017","2017",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2018","2018",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2019","2019",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AGO","Angola","2020","2020",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2016","2016",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2018","2018",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2019","2019",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ATG","Antigua and Barbuda","2020","2020",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2016","2016",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2019","2019",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARG","Argentina","2020","2020",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2016","2016",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2019","2019",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ARM","Armenia","2020","2020",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2016","2016",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2017","2017",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2019","2019",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","ABW","Aruba","2020","2020",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2016","2016",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2017","2017",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2018","2018",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2019","2019",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","AZE","Azerbaijan","2020","2020",67,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2016","2016",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2017","2017",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2018","2018",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2019","2019",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHS","Bahamas","2020","2020",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2016","2016",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2017","2017",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2018","2018",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2019","2019",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BHR","Bahrain","2020","2020",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2016","2016",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2017","2017",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2018","2018",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2019","2019",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGD","Bangladesh","2020","2020",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2016","2016",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2019","2019",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRB","Barbados","2020","2020",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2016","2016",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2017","2017",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2018","2018",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2019","2019",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BLZ","Belize","2020","2020",73,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2016","2016",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2017","2017",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2018","2018",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2019","2019",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BEN","Benin","2020","2020",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2016","2016",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2018","2018",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2019","2019",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BMU","Bermuda","2020","2020",82,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2016","2016",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2018","2018",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2019","2019",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BTN","Bhutan","2020","2020",72,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2016","2016",68,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2017","2017",68,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2018","2018",68,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2019","2019",68,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BOL","Bolivia (Plurinational State of)","2020","2020",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2016","2016",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2019","2019",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BIH","Bosnia and Herzegovina","2020","2020",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2016","2016",65,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2017","2017",67,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2018","2018",65,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2019","2019",65,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BWA","Botswana","2020","2020",66,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2016","2016",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2019","2019",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRA","Brazil","2020","2020",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2016","2016",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2019","2019",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BRN","Brunei Darussalam","2020","2020",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2016","2016",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2017","2017",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2018","2018",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2019","2019",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BGR","Bulgaria","2020","2020",74,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2016","2016",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2017","2017",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2018","2018",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2019","2019",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BFA","Burkina Faso","2020","2020",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2016","2016",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2017","2017",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2018","2018",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2019","2019",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","BDI","Burundi","2020","2020",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2016","2016",70,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2017","2017",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2018","2018",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2019","2019",71,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","KHM","Cambodia","2020","2020",70,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2016","2016",60,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2017","2017",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2018","2018",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2019","2019",62,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CMR","Cameroon","2020","2020",61,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2016","2016",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2018","2018",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2019","2019",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CPV","Cabo Verde","2020","2020",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2016","2016",53,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2017","2017",54,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2018","2018",54,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2019","2019",55,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CAF","Central African Republic","2020","2020",55,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2016","2016",52,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2017","2017",52,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2018","2018",53,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2019","2019",53,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","TCD","Chad","2020","2020",53,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2016","2016",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2017","2017",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2018","2018",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2019","2019",80,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHL","Chile","2020","2020",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2016","2016",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2018","2018",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2019","2019",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CHN","China","2020","2020",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2016","2016",76,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2017","2017",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2019","2019",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COL","Colombia","2020","2020",75,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2016","2016",63,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2017","2017",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2018","2018",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2019","2019",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COM","Comoros","2020","2020",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2016","2016",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2017","2017",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2018","2018",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2019","2019",63,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","COG","Congo","2020","2020",64,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2016","2016",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2017","2017",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2018","2018",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2019","2019",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CRI","Costa Rica","2020","2020",79,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2016","2016",58,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2017","2017",58,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2018","2018",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2019","2019",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CIV","Côte d'Ivoire","2020","2020",59,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2016","2016",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2018","2018",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2019","2019",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","HRV","Croatia","2020","2020",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CUB","Cuba","2016","2016",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CUB","Cuba","2017","2017",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CUB","Cuba","2018","2018",77,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CUB","Cuba","2019","2019",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CUB","Cuba","2020","2020",78,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CYP","Cyprus","2016","2016",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CYP","Cyprus","2017","2017",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CYP","Cyprus","2018","2018",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CYP","Cyprus","2019","2019",81,,
"SP_DYN_LE00_IN","Life expectancy at birth, total (years)","CYP","Cyprus","2020","2020",81,,
